Unnamed: 0,AutoEncoder (AE),DenoisingAutoEncoder (DAE),PCC,HBOS,CBLOF,COPOD,RobustPCA,LOF
OBSEA/2022-05-01.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-02.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-03.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-04.out,0.0167721505235198,0.0095479903376169,0.0258232286418017,0.1428926347025098,0.477636674111276,0.0590130899110708,0.079273345466964,0.4777794004900522
OBSEA/2022-05-05.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-06.out,0.006402557793057,0.0063644255691509,0.4510501796050629,0.5013916722837487,0.5782737711753954,0.064273697709297,0.1763791392566653,0.237062834888307
OBSEA/2022-05-07.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-08.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-09.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-10.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-11.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-12.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-13.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-14.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-15.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-16.out,0.509201572298348,0.4261308101388236,0.606265489943542,0.664268176940824,0.6213269707143244,0.5955263083192429,0.6173076723859522,0.1527787274064371
OBSEA/2022-05-17.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-18.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-19.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-21.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-22.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-23.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-27.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-28.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-29.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-30.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-05-31.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-06-01.out,0.140628636542193,0.1027969390181053,0.094992120955079,0.0334933641004548,0.1485396238719601,0.0209072435386704,0.0248790237321764,0.2213468519706118
OBSEA/2022-06-02.out,0.069013677416832,0.0663263294376445,0.0943360167591182,0.0675372468161978,0.1363906515756913,0.0709640726775991,0.0812201960361387,0.0911092902815574
OBSEA/2022-06-03.out,0.1418524203768302,0.1249042615872283,0.1216955797468918,0.3089396755474961,0.3190417368560448,0.1332676006967167,0.1121389479399729,0.0929182238383968
OBSEA/2022-06-04.out,0.2902438163670617,0.2343329219830903,0.2825945591755116,0.3045250930075555,0.2988189247445549,0.2018571916560602,0.0736113792480279,0.1105322018709849
OBSEA/2022-06-05.out,0.6661166100701922,0.7473008476338379,0.5439375375590834,0.7299725089941667,0.648740811820236,0.4645287530849945,0.1301294770879054,0.3693337397267933
OBSEA/2022-06-30.out,0.1441992988798492,0.189015772406731,0.1479807220629069,0.1785995680259763,0.1734603904425214,0.1366904538797436,0.1056801754148546,0.1653011237388497
OBSEA/2022-07-01.out,0.0784586647945219,0.0804316915836623,0.163100616992059,0.2112234870345583,0.3075978968236015,0.175118908963328,0.1205956236067386,0.0928188886100774
OBSEA/2022-07-02.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-07-04.out,0.1368417337952263,0.148087489021397,0.1472802415112193,0.2217827980343131,0.2188762066490774,0.1519902170600809,0.1582494843462018,0.1842062440865387
OBSEA/2022-07-05.out,0.1406666345516073,0.149711069299116,0.1035618881814396,0.1554634430128981,0.1359731975099351,0.1062565634212254,0.1840483378205822,0.1329057862972637
OBSEA/2022-07-06.out,0.1724021921792058,0.1767843593647878,0.1754588935924522,0.171176722312638,0.1870147419055609,0.150211141634141,0.2610224430014334,0.15675863946958
OBSEA/2022-07-07.out,0.2703438983752451,0.2806377142549299,0.211981972685972,0.2299399946585174,0.2347928069520008,0.21179346870904,0.2983944559576182,0.2890454912021328
OBSEA/2022-07-08.out,0.4010674255042173,0.3887154086425685,0.3828704676288083,0.4064650919880338,0.3847950147208172,0.3496228928154788,0.2542759996691843,0.3462438831595968
OBSEA/2022-07-09.out,0.2891438855686018,0.1620079723905628,0.3212424146719731,0.3883233767903262,0.4234547078772104,0.2877476406929255,0.2259036360983307,0.2705970853654484
OBSEA/2022-07-10.out,0.2518833049091341,0.2508480486587939,0.3844517747885442,0.540144397236963,0.5633183961384499,0.2569991280476772,0.0530612605889692,0.0773474588058799
OBSEA/2022-07-11.out,0.3873588411931718,0.4916630251549565,0.4106035273741704,0.4347247461916288,0.4671338741689837,0.3068500616782605,0.1265869265860315,0.1819795676668888
