,AutoEncoder (AE),DenoisingAutoEncoder (DAE),DeepAnT,Random Black Forest (RR),PCC,HBOS,Torsk,Hybrid KNN,COPOD,RobustPCA
OBSEA/2020-07-02.out,0.4026962384276566,0.4027707085246328,0.4066435116731435,0.4221715095211402,0.3046756009850326,0.1385547708849543,0.0,0.4026590137050486,0.0,0.401013932702927
OBSEA/2022-01-25.out,0.0,0.1536013264508102,0.0357608899107972,0.0,0.2677619769005062,0.2581656205498657,0.0,0.0309933138306386,0.0,0.0
OBSEA/2022-10-06.out,0.0838901012225108,0.0,0.0,0.0,0.0,0.0992440859509004,0.0,0.0,0.0,0.0
OBSEA/2021-11-16.out,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0570914172509391,0.0
OBSEA/2021-01-14.out,0.4912213008364278,0.4912213008364278,0.4968171773127904,0.5187127357372245,0.4879260268063463,0.4912213008364278,0.4979812366290232,0.4912213008364278,0.4108163731935107,0.351354491186136
OBSEA/2022-08-31.out,0.0,0.0280457004873347,0.0307883403893753,0.0,0.0,0.0,0.0,0.2004255485206996,0.0,0.0
OBSEA/2021-01-12.out,0.6225545007007685,0.6225545007007685,0.615343074337688,0.6488822897458475,0.6225545007007685,0.6225545007007685,0.4388182662875225,0.6225545007007685,0.6225545007007685,0.6163024105396716
OBSEA/2020-08-30.out,0.6432741688569091,0.70341281950378,0.7180660496241995,0.5099804843487382,0.6571295635689857,0.537766668755726,0.3575149170239293,0.0,0.6571295635689857,0.6536149923947201
OBSEA/2021-09-15.out,0.0,0.0,0.1218808547358867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBSEA/2020-08-02.out,0.0,0.0,0.0,0.222003206042713,0.6432028023112382,0.6229998018136088,0.2133073500617598,0.6399944729595644,0.1312762730084368,0.0
OBSEA/2022-08-30.out,0.0,0.0,0.1213362737464913,0.0,0.1394737922516462,0.1127726010070048,0.0,0.0,0.0,0.0
OBSEA/2021-12-16.out,0.0,0.0,0.6852478722974744,0.0,0.0,0.0,0.8165089298324795,0.0483034635027007,0.0,0.0
OBSEA/2020-09-03.out,0.7687072219467175,0.4151118164119106,0.4117861618321187,0.4351052284931217,0.1150823458767746,0.7395171683302713,0.4570296963476924,0.0,0.5359622402334175,0.4151118164119106
OBSEA/2020-10-18.out,0.5856890977624777,0.5856890977624777,0.5941200006875301,0.4246045874258794,0.5856890977624777,0.3856406535788338,0.0,0.0,0.3811794611602732,0.5856890977624777
OBSEA/2021-08-25.out,0.0186664817440541,0.0167964741177461,0.0038266667402662,0.0,0.006538935291509,0.0062625186489697,0.0,0.0154098635994272,0.0051707702173038,0.0033127922937276
OBSEA/2022-10-01.out,0.0961618215571401,0.0961618215571401,0.0999509966212382,0.0,0.0,0.1274249284918574,0.0,0.0,0.0,0.0
OBSEA/2022-08-14.out,0.0,0.0759323454385043,0.0871483540833195,0.0,0.078352500822917,0.0,0.0,0.0,0.0512038683220813,0.0
OBSEA/2022-09-29.out,0.2543190174419128,0.0,0.255238451344227,0.0,0.2436251402833147,0.1346207007456853,0.0,0.2542933130411851,0.0,0.0827066209039056
OBSEA/2022-08-04.out,0.0,0.0,0.0922583565529399,0.0,0.0,0.0,0.0,0.0,0.0,0.1205909434238076
OBSEA/2022-07-25.out,0.0,0.0,0.1035216639462635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBSEA/2021-01-28.out,0.6332338420816102,0.5479497676935234,0.6836015272150686,0.5036915330200762,0.6512600476999593,0.2494692638591431,0.0,0.0,0.5008388529298633,0.6512600476999593
OBSEA/2021-10-18.out,0.2073005614252578,0.2493875648602693,0.2520019085054163,0.0,0.2490835568853177,0.0,0.0,0.0,0.0,0.2491341733996768
OBSEA/2020-07-10.out,0.4521641824627942,0.4525289952687062,0.4629458185198467,0.2002729997264961,0.4420196055359985,0.3549696234226446,0.2910427739896842,0.4025033457839644,0.3704686492729569,0.4521641824627942
OBSEA/2022-08-06.out,0.0,0.0,0.1077007678046886,0.0,0.0963607145732647,0.0,0.0,0.0,0.0179182005687447,0.1427391611712062
OBSEA/2021-08-31.out,0.1042982782694307,0.2522737412574846,0.1273222329721452,0.092616606995122,0.1941240431265288,0.0488635924184124,0.0,0.0,0.1435277414679875,0.2775911834932381
OBSEA/2020-05-23.out,0.0206230772890219,0.0207251834968887,0.0382405426883671,0.0,0.0,0.0,0.0526464601928459,0.0271285944888456,0.0,0.0
OBSEA/2020-06-26.out,0.2796256728621557,0.2751430200873301,0.2051262330833602,0.2772124030904417,0.0,0.1403130973167168,0.0,0.2730338206953719,0.0261025800366428,0.0
OBSEA/2021-09-13.out,0.2043239777548394,0.2070164623684172,0.1994665721600568,0.2090345098993971,0.2216455671446362,0.0,0.0,0.0,0.0,0.0
OBSEA/2020-10-31.out,0.4344031817089978,0.4417877970207949,0.2743564653974318,0.2325950211245671,0.2456466847879219,0.3918106046263906,0.0,0.4384053851133941,0.2639244726243545,0.1579565495561168
OBSEA/2021-12-27.out,0.999995000025,0.999995000025,0.999995000025,0.9421179309197796,0.999995000025,0.999995000025,0.0,0.0,0.999995000025,0.999995000025
OBSEA/2020-06-30.out,0.0,0.0,0.1418080749038033,0.0,0.0,0.0,0.0,0.1250123877645806,0.0,0.0
OBSEA/2021-12-24.out,0.3556999115236059,0.4878482687850829,0.0,0.4556974868359487,0.9590402032638368,0.9718048444438088,0.4783871192216781,0.0,0.6775435508892882,0.4350627069898673
OBSEA/2020-08-22.out,0.4184497633852763,0.2779331770851825,0.3091106086078541,0.0,0.0,0.3139287286615422,0.0,0.1954869580124089,0.0124473236503173,0.0
OBSEA/2020-05-01.out,0.0502152935324028,0.0194816866402922,0.058345076110764,0.0565829526259587,0.0,0.0,0.0,0.0,0.0,0.0537166123475178
OBSEA/2021-01-10.out,0.9499076508925608,0.9499076508925608,0.9499076508925608,0.7069144951584503,0.9499076508925608,0.9499076508925608,0.4849022655767054,0.9499076508925608,0.9499076508925608,0.9499076508925608
OBSEA/2020-01-18.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.8842542592842593,0.0,0.999995000025,0.999995000025
OBSEA/2020-07-05.out,0.3913578650791712,0.3913578650791712,0.3955185129491392,0.4106238124288553,0.3244337788560115,0.3913578650791712,0.3740887474029927,0.3913578650791712,0.3917225302222923,0.3890818585976781
OBSEA/2020-01-14.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.8842542592842593,0.0,0.999995000025,0.999995000025
OBSEA/2021-12-19.out,0.0438351876941916,0.0373828107294274,0.3920417814805536,0.0,0.0284081682370965,0.0187681425255558,0.0085606424218536,0.0,0.0,0.0489815778435387
OBSEA/2020-01-19.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.8842542592842593,0.0,0.999995000025,0.999995000025
OBSEA/2020-01-13.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.8842542592842593,0.0,0.999995000025,0.999995000025
OBSEA/2022-07-24.out,0.0,0.0,0.1072871016437748,0.0,0.0,0.0,0.0,0.1069227390310415,0.0,0.0
OBSEA/2020-02-29.out,0.0,0.0,0.0346379147397137,0.0,0.0225860263801536,0.0510513959255275,0.0730057700238403,0.0388885075654674,0.0233151679778107,0.0269933091135431
OBSEA/2022-01-20.out,0.2988482139762967,0.0,0.0977676065399887,0.0,0.0,0.2729271858228428,0.1892003773295396,0.0,0.165094941143317,0.282088640934262
OBSEA/2021-08-08.out,0.0180358934118378,0.004507279430938,0.021752050706302,0.0046011810879095,0.0,0.0,0.0,0.004747414065426,0.0155104018937718,0.0047656395103794
OBSEA/2020-03-15.out,0.0533532446842067,0.0894573845739603,0.0,0.1053314577223985,0.0,0.6286526742014332,0.0,0.0,0.3362074139691225,0.0884947294309045
OBSEA/2021-01-05.out,0.6823197382625144,0.6823197382625144,0.6704754675359895,0.4277660863748816,0.6823197382625144,0.6823197382625144,0.420356937382118,0.0,0.6503612162616731,0.6823197382625144
OBSEA/2020-05-13.out,0.6874764971821186,0.7146984770250062,0.6874242769876542,0.5512328187542779,0.6874242769876542,0.7655171832355895,0.4104387320721757,0.0,0.6874764971821186,0.6874242769876542
OBSEA/2020-11-03.out,0.2497114878580633,0.3442869238018768,0.0,0.1427362066318123,0.2889366223619732,0.0,0.0,0.3138746920882705,0.0,0.3090044731929651
OBSEA/2020-10-14.out,0.0362064856057581,0.0924924369243584,0.0,0.0,0.0,0.1442111819705411,0.0,0.0,0.0590401846407239,0.0941868161750394
OBSEA/2020-05-30.out,0.1536474756766856,0.1537296050297846,0.0710319589307618,0.1623193122483331,0.0653060313588647,0.2062144580102951,0.0,0.1538868554690399,0.0,0.1536474756766856
OBSEA/2020-01-10.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.8842542592842593,0.0,0.999995000025,0.999995000025
OBSEA/2022-09-18.out,0.101429180162381,0.1013957162126665,0.0,0.0,0.1014403397213652,0.0669132190640146,0.0,0.0,0.1013288545129736,0.0
OBSEA/2020-12-17.out,0.7058072961541051,0.650531724241486,0.7107827459631705,0.5909046453535292,0.5242893601906501,0.7058072961541051,0.4129588607964788,0.7058072961541051,0.6488318679804093,0.7058072961541051
OBSEA/2020-12-24.out,0.3542546247738241,0.3421355258066932,0.3427771867045527,0.0,0.205368927730577,0.3420189017400075,0.3898034596580093,0.3299655928944609,0.3431410345790004,0.0
OBSEA/2022-08-09.out,0.3121677113410568,0.3121677113410568,0.0,0.0,0.0988087961702413,0.0341109073012971,0.0,0.3121677113410568,0.0755851710624332,0.0
OBSEA/2022-09-01.out,0.0,0.0096687393782722,0.0,0.0,0.0,0.0,0.0,0.0,0.1084522086923816,0.0
OBSEA/2020-09-14.out,0.0,0.0,0.0302402519980679,0.0,0.0,0.0285469559351173,0.0383271502058263,0.0376171857624092,0.001698606858266,0.0
OBSEA/2022-07-04.out,0.2471271908626956,0.247001694470218,0.0015756785629312,0.0,0.0,0.2684589662511862,0.0,0.0,0.1537347237203095,0.0
OBSEA/2020-01-02.out,0.0123782746813362,0.012384343318776,0.0808881127225094,0.0131815546424894,0.0212851416898118,0.223689471340191,0.0443758343311919,0.0208450577238589,0.1215753444560166,0.1188434266331384
OBSEA/2021-07-24.out,0.0,0.1122326327262483,0.0,0.0,0.0406642598184354,0.0,0.0,0.0,0.1122449592167166,0.0
OBSEA/2020-10-20.out,0.5608946716320469,0.5940856048141604,0.3280490648975119,0.20607453426424,0.294434678579441,0.5135940741501132,0.0,0.6231311646274268,0.2032708533139516,0.095474039825228
OBSEA/2022-07-15.out,0.0262105675401539,0.0,0.014370366544752,0.0,0.0133603087648679,0.0178708407594608,0.0181243278854033,0.0,0.0,0.0
OBSEA/2022-07-28.out,0.0,0.0921906123148077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBSEA/2020-01-04.out,0.7436271395315452,0.7434101182127171,0.0,0.642271214242623,0.6068332714962007,0.5825780510955667,0.361520172616411,0.0,0.6053321457437811,0.3868327783745065
OBSEA/2021-08-23.out,0.0344926752231062,0.1627869799594554,0.0815160887714685,0.0666915295363241,0.0288723083495096,0.1190720541629913,0.0,0.094775865362733,0.0558462203180364,0.0
OBSEA/2020-06-24.out,0.0719296913034553,0.0323328245709388,0.6791252401800212,0.0,0.3126098090404167,0.3977453267401457,0.0522620786714072,0.4857783126499789,0.0,0.0
OBSEA/2020-09-05.out,0.6291742876719142,0.5643984170001161,0.6544273311304156,0.6563178091556895,0.230566625370918,0.6042006857845635,0.6831093387039292,0.0,0.4886128469766095,0.5061792664196836
OBSEA/2021-01-09.out,0.8501559922211993,0.8561710259383021,0.856492850138903,0.7813286688978611,0.8548658806883969,0.8548658806883969,0.7288837237402866,0.853996434470986,0.8375449356395261,0.8548658806883969
OBSEA/2021-10-16.out,0.2359108103020201,0.0,0.0,0.257012110125774,0.1716422520607034,0.1148292534083207,0.0,0.2439250866258528,0.1241850799524909,0.2439250866258528
OBSEA/2021-10-21.out,0.2251492138924934,0.2699532660050184,0.0093262180312808,0.0,0.1756624794829436,0.2822966599292457,0.0,0.0,0.2187410181009115,0.1207429098474325
OBSEA/2020-11-28.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.8842542592842593,0.0,0.999995000025,0.999995000025
OBSEA/2020-11-12.out,0.1496593432753007,0.0870037510298825,0.0449079236698419,0.0,0.0488852276300496,0.0697843133037888,0.0,0.0806795571942188,0.0,0.0058480603134401
OBSEA/2022-09-12.out,0.1812878884715334,0.0,0.0,0.0,0.1522245091084696,0.2422418148913166,0.0,0.0,0.1808933086632096,0.0
OBSEA/2020-07-20.out,0.0,0.0,0.3077947953262087,0.0,0.0280631253683573,0.0,0.0634211014596554,0.0,0.126536103187712,0.0875143380819648
OBSEA/2021-03-19.out,0.0215586590424524,0.0215739923720171,0.1531972385743205,0.0225720204090949,0.0746428913937056,0.0385563304932793,0.0,0.020842670520481,0.1010198770495593,0.1137499320400459
OBSEA/2020-01-20.out,0.9898231310231193,0.9898231310231193,0.9898231310231193,0.9411509769317044,0.9898231310231193,0.9898231310231193,0.8816303693807586,0.0,0.9898231310231193,0.9898231310231193
OBSEA/2020-12-11.out,0.6365735982736619,0.6254033859794329,0.6244433347545746,0.5054417483391188,0.5166546337616449,0.6254033859794329,0.2737618594003511,0.656475215979365,0.6163521905889318,0.6254033859794329
OBSEA/2021-01-18.out,0.7284858374470715,0.7284858374470715,0.7359061294141218,0.7563183656156037,0.7284858374470715,0.7284858374470715,0.5001442517067112,0.7409190574674203,0.7304576199634718,0.7284858374470715
OBSEA/2020-10-24.out,0.1137419684198153,0.1137419684198153,0.0,0.0,0.0,0.0,0.0,0.1137419684198153,0.0,0.0
OBSEA/2020-05-05.out,0.0823521515646644,0.0823612926663935,0.006684697815867,0.0,0.3328057968089847,0.3685028652542702,0.0,0.0823430124918123,0.3288580345886944,0.0823430124918123
OBSEA/2021-08-28.out,0.0268854703830741,0.0244662528255276,0.0,0.0,0.0,0.0814516992164541,0.0,0.0,0.0249650794017124,0.0206372642273964
OBSEA/2022-07-09.out,0.3376595311415593,0.3376595311415593,0.0,0.0,0.0,0.1460406353492377,0.0,0.0,0.0,0.0
OBSEA/2021-07-31.out,0.0415447628121713,0.0543850969799467,0.1180559573039957,0.0536945907084214,0.1180945419080962,0.0,0.0,0.0,0.1180559573039957,0.1073785006341628
OBSEA/2021-01-29.out,0.6093632183339719,0.6093632183339719,0.6116274181534478,0.551346014684965,0.6093632183339719,0.6093632183339719,0.4401187139362736,0.6093632183339719,0.6093632183339719,0.6093632183339719
OBSEA/2020-11-06.out,0.0,0.0,0.141221039915052,0.0,0.2970283626106485,0.1387320135237,0.0,0.1547318736895844,0.0,0.0059128999568726
OBSEA/2022-02-22.out,0.0,0.0566796112102554,0.0280299099838538,0.0,0.0078524133787798,0.027216719722621,0.0469580319879621,0.0302825636564155,0.0093983589866257,0.0185221413215407
OBSEA/2020-07-14.out,0.4979987422702604,0.5005402835466188,0.5063519649229515,0.4622812440410537,0.493306078611904,0.5010371886178785,0.0,0.0,0.5010371886178785,0.4414214551094807
OBSEA/2021-10-08.out,0.0,0.0,0.1304911360735866,0.0,0.0,0.0570379031791154,0.0,0.0,0.0,0.0
OBSEA/2022-02-25.out,0.0,0.0,0.3645310398328535,0.0,0.0,0.0226156829214613,0.1841894113045643,0.0318355551237553,0.0,0.0
OBSEA/2020-10-29.out,0.5529693614893794,0.5528759698534846,0.5923935447199057,0.5619964394074968,0.5188908948024339,0.2428044028980723,0.4809072867392731,0.0,0.555633497093752,0.5526371498613851
OBSEA/2020-05-31.out,0.0,0.0,0.3683602072513169,0.0,0.0,0.0,0.0855941702520446,0.0095961596187929,0.0,0.0
OBSEA/2020-10-01.out,0.3226530889898186,0.3227157401761518,0.3299555533193225,0.33911165030725,0.2646065258483506,0.375750795809657,0.0,0.0,0.3538152500260927,0.3226530889898186
OBSEA/2021-01-30.out,0.836593800464259,0.8374645459337199,0.8371010340750301,0.8262311635320289,0.836593800464259,0.836593800464259,0.0,0.0,0.825019382989008,0.836593800464259
OBSEA/2020-10-16.out,0.2369125120660093,0.1301907905576118,0.2587740760692273,0.0,0.0,0.191304934630889,0.3013520831847091,0.0,0.0678362257270913,0.2369125120660093
OBSEA/2020-11-30.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.8842542592842593,0.0,0.999995000025,0.999995000025
OBSEA/2020-06-16.out,0.0,0.0,0.0,0.0,0.0,0.1625240927560817,0.0,0.1867769005745845,0.0,0.1869141933946953
OBSEA/2020-11-18.out,0.5895522683155858,0.6666135390462397,0.4803174048982728,0.5487332244028845,0.5828223816717046,0.5684658176251641,0.6198132640472068,0.0,0.4373258442997343,0.5684658176251641
OBSEA/2020-08-04.out,0.2853050469714687,0.2740620522893273,0.0247266096569844,0.2802712713849055,0.4122779683742832,0.6001724185724807,0.0698095849438619,0.2721579595800445,0.3388695735053018,0.469254162560502
OBSEA/2021-12-29.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.0,0.0,0.999995000025,0.999995000025
OBSEA/2020-08-13.out,0.0,0.0964961073734658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBSEA/2021-02-03.out,0.5950304141238738,0.4466839056897226,0.6241661282271097,0.5411774528687877,0.6119324547382047,0.6119324547382047,0.0,0.6119324547382047,0.6119324547382047,0.6119324547382047
OBSEA/2020-12-21.out,0.6886196025852878,0.6886196025852878,0.6886196025852878,0.6423318896295546,0.5153643651065065,0.6886196025852878,0.4121742094034348,0.0,0.7087254897131297,0.6886196025852878
OBSEA/2022-09-04.out,0.0,0.0467999225003691,0.0503212006257039,0.0,0.0,0.0,0.0,0.0,0.0821088978522699,0.0551979509673728
OBSEA/2020-08-14.out,0.0,0.0,0.163454253830186,0.0,0.1544256158857478,0.2612121052509107,0.1082527296088338,0.26543184434434,0.2629657886140419,0.3397801321145834
OBSEA/2020-07-04.out,0.3813588234571651,0.3821592465930011,0.3951061006938006,0.0,0.3838352821391342,0.4506060819369978,0.0,0.3845185843392527,0.2999239534239553,0.3838352821391342
OBSEA/2021-10-07.out,0.0,0.0,0.3755385963716318,0.1513968790829408,0.3387220613449325,0.0,0.0,0.0,0.2198204357423792,0.3683385136871163
OBSEA/2021-08-01.out,0.0121510540601822,0.0,0.0447603922159864,0.0,0.0091208681307111,0.0,0.0,0.031258995659812,0.0,0.0
OBSEA/2022-04-24.out,0.0,0.0,0.0243142269215973,0.0,0.0219162571219327,0.0,0.380949013632812,0.3010007874849491,0.0278764480573876,0.0
OBSEA/2020-07-26.out,0.380037298245153,0.4816275616989998,0.518297518478888,0.5036727023016574,0.143269946933316,0.7335991515381517,0.2876190694501742,0.4815429169325111,0.5063254830089592,0.4815429169325111
OBSEA/2020-09-24.out,0.0,0.2231045966182835,0.1881077642329003,0.1365971130363141,0.0,0.0,0.1251550811882628,0.0,0.0689223295592559,0.1712726429984798
OBSEA/2022-08-13.out,0.0,0.0,0.1574098136513181,0.0,0.2021879769015703,0.204018717929203,0.0,0.0,0.1732293648574781,0.0
OBSEA/2021-10-23.out,0.0,0.0415604334846492,0.0,0.0,0.0,0.1426794454077705,0.0,0.0,0.0,0.0
OBSEA/2020-11-16.out,0.4743032862613514,0.4743032862613514,0.4041456498900651,0.4480414308660532,0.0,0.6036239135843762,0.1606072484167857,0.0,0.3582436339002538,0.4743032862613514
OBSEA/2020-07-16.out,0.4292693559473036,0.4293474192819964,0.0107070787228792,0.3418301045905903,0.3121786228535732,0.3781574772595188,0.0,0.0,0.2398535753381454,0.4340539741229203
OBSEA/2020-10-21.out,0.0,0.0,0.0,0.0,0.0,0.0,0.2397553733547457,0.077435837732935,0.0,0.0
OBSEA/2022-09-03.out,0.0,0.0,0.3138958747606888,0.0,0.0,0.345641098117449,0.0,0.0,0.2276298099638742,0.0
OBSEA/2020-04-24.out,0.531726513657479,0.5444238572157702,0.635245429616484,0.7013482035246721,0.635245429616484,0.635245429616484,0.6075215499533564,0.6430379097735757,0.635245429616484,0.635245429616484
OBSEA/2020-10-19.out,0.0,0.0312956725251907,0.3738103412214132,0.0,0.1947094905617953,0.3062000282347544,0.0,0.0,0.2787476462922236,0.3062236843478592
OBSEA/2020-11-09.out,0.3555484001519374,0.3553792038866264,0.3553792038866264,0.2500991036139335,0.3553792038866264,0.1933580878627052,0.0,0.0,0.35512713787332,0.3554664142162322
OBSEA/2020-07-01.out,0.3497249339858374,0.3504511975106391,0.3497917456289056,0.2161238819578955,0.3423564761240483,0.3497249339858374,0.0,0.3497249339858374,0.3502266443144536,0.3459044617076472
OBSEA/2020-11-26.out,0.9477480279241496,0.9477480279241496,0.9490652063605504,0.8801093728236352,0.9477480279241496,0.9477480279241496,0.818055287812466,0.0,0.9477480279241496,0.9477480279241496
OBSEA/2020-09-23.out,0.4769926659469118,0.4769926659469118,0.3496994572329934,0.4020042764896696,0.3629599601451248,0.5580869190212692,0.0713178821105273,0.514836359577033,0.3916699085585313,0.5147873880479992
OBSEA/2021-01-23.out,0.3874852045427253,0.383747131784907,0.3750412435021082,0.0759898087783444,0.3892798152013575,0.0,0.0388442447693417,0.0,0.3874852045427253,0.3874852045427253
OBSEA/2020-12-23.out,0.2753246551940986,0.523325481514134,0.417905358775991,0.0,0.5182429428649403,0.3204444218682482,0.0,0.525255583135562,0.3297810071375296,0.523325481514134
OBSEA/2020-06-15.out,0.4464989594456837,0.4464989594456837,0.4468203558516363,0.3585528714713334,0.4464588174016161,0.2207861328445105,0.3163164329055886,0.4464588174016161,0.1829750043478961,0.4464588174016161
OBSEA/2020-06-19.out,0.57897280410028,0.5920271204152853,0.496837178570584,0.5183556786580001,0.5920271204152853,0.5920271204152853,0.2227649690099138,0.0,0.5920753626637402,0.5920271204152853
OBSEA/2020-09-22.out,0.0,0.0,0.13772907643149,0.0,0.0,0.0,0.1419938122648164,0.0,0.0,0.1332393876452124
OBSEA/2021-07-28.out,0.0,0.0142789922691486,0.0160391631039427,0.0,0.0,0.0,0.0,0.0149630468552426,0.0,0.0
OBSEA/2020-11-15.out,0.7126527919838167,0.7126527919838167,0.7268398378055153,0.6350857335193705,0.6974816549507222,0.7126527919838167,0.5700429253448661,0.7129183514309401,0.6812765338505148,0.7126527919838167
OBSEA/2022-02-08.out,0.0266124543578823,0.0378217403232833,0.029791816521277,0.0360107267090687,0.0258777482676973,0.0,0.0813604482072767,0.8387048075204724,0.0242923387778973,0.047074935282971
OBSEA/2020-09-29.out,0.4665590016662571,0.361389556260029,0.1533087862519604,0.1680807457183081,0.0805324712923664,0.3686052775684756,0.0,0.5168727309526054,0.2982337521293054,0.0
OBSEA/2020-12-09.out,0.6528372647431454,0.6528372647431454,0.6528372647431454,0.4833619317359204,0.6351426882424943,0.6528372647431454,0.31747865666768,0.6528372647431454,0.6484588885039646,0.6528372647431454
OBSEA/2022-07-06.out,0.2777643080255947,0.2778197058504587,0.2546618538374413,0.0,0.0,0.0,0.0,0.0,0.2671450670674324,0.0
OBSEA/2021-12-28.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.0,0.0,0.999995000025,0.999995000025
OBSEA/2022-09-09.out,0.4819323190033907,0.2110653996765945,0.0959079084192369,0.0,0.4713724169893045,0.4329257359674742,0.0,0.0,0.2669772977771246,0.0
OBSEA/2020-10-02.out,0.148955165727817,0.2920107340259791,0.0,0.0,0.1097228125421619,0.2980212851397178,0.0,0.2885981048948932,0.3546728824607801,0.2885981048948932
OBSEA/2021-10-09.out,0.0,0.0,0.1958451817823698,0.0614976888040552,0.1326458577991469,0.0,0.0,0.0,0.1906585660367295,0.1942684258596222
OBSEA/2022-05-04.out,0.0287090053301778,0.0286606038209991,0.0322490052032157,0.0,0.0,0.0,0.0,0.0375864915905365,0.0,0.0
OBSEA/2020-12-18.out,0.801605078162619,0.8013826408986232,0.8013270508700614,0.7486998247927775,0.7975813483298467,0.7679722339623933,0.6921322950252262,0.8013270508700614,0.8013270508700614,0.8013270508700614
OBSEA/2020-09-09.out,0.4746711101823796,0.4482529169544977,0.0,0.0870201914959472,0.1259622294669709,0.4158320043476258,0.0,0.3547528657861941,0.2292081128126742,0.3914297380806537
OBSEA/2020-08-25.out,0.5178649557366481,0.4912116993119289,0.5172484169511168,0.5956020309741608,0.0121058084518855,0.4516939734752992,0.2439856722991375,0.0,0.2435752164958346,0.4994750573609533
OBSEA/2022-08-22.out,0.0944347681377541,0.0942032697352584,0.0,0.0,0.0,0.0888224239741072,0.0,0.0,0.0,0.0
OBSEA/2020-08-01.out,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608231113099745,0.0,0.0
OBSEA/2020-09-20.out,0.4438041406539275,0.3900054328185646,0.4310131166641635,0.4343463669920766,0.4190268797875193,0.3702860805872277,0.0,0.0,0.4191035686158256,0.3977898419946791
OBSEA/2020-09-25.out,0.1862336899167433,0.0,0.2562679922265767,0.210722054561852,0.0,0.0,0.3188993981477357,0.2759423016887072,0.2551987944917084,0.2912457662824754
OBSEA/2022-10-18.out,0.0222102077149408,0.0,0.0395462955192293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBSEA/2020-12-28.out,0.479551591070311,0.479551591070311,0.479551591070311,0.0,0.4260233313440351,0.5651257687189939,0.0,0.4977624563076858,0.2494614879805603,0.479551591070311
OBSEA/2020-01-17.out,0.999995000025,0.999995000025,0.999995000025,0.9421246296546296,0.999995000025,0.999995000025,0.8842542592842593,0.0,0.999995000025,0.999995000025
OBSEA/2020-11-21.out,0.3465254965617901,0.3075004607278003,0.4558677567912271,0.2764818127954497,0.4559867716641849,0.4563123614982997,0.3980925593706111,0.0,0.4149383496334594,0.4563123614982997
OBSEA/2021-08-09.out,0.0344154264084792,0.0350873745801795,0.202342645322355,0.0052064325225283,0.0,0.0,0.0,0.0,0.0,0.0
OBSEA/2020-12-25.out,0.6185028882977667,0.644367163433621,0.6247041322029564,0.0,0.5566951498656038,0.6301978240910026,0.0,0.5930614491920967,0.6312394183473108,0.6301978240910026
OBSEA/2020-12-20.out,0.5303584093411663,0.4559687017219324,0.5114015451173493,0.428517814421206,0.4195286589614235,0.537712322068242,0.1672653202980444,0.5161429823433812,0.5174461466040635,0.5159414277078685
OBSEA/2021-09-10.out,0.0606054729166262,0.0606054729166262,0.1369199886014837,0.0642086532004315,0.0,0.0,0.0,0.0808496508977203,0.0,0.0
OBSEA/2022-09-13.out,0.012416722108708,0.1774880202122592,0.0,0.0,0.0,0.0,0.0,0.0,0.1777903528906206,0.0
OBSEA/2020-03-17.out,0.0349523253400654,0.0582956562643324,0.0780314808340306,0.0814117331901307,0.0584739869689687,0.0464055996749368,0.2476990504250131,0.0244776084259111,0.0507721320994189,0.0042084239000583
OBSEA/2020-10-10.out,0.0922398570393603,0.0,0.0740820900488219,0.0,0.0693816042013005,0.0,0.0,0.0692730742800427,0.0406510412223002,0.0685233182057773
OBSEA/2020-11-02.out,0.5610901157956663,0.6741413859420596,0.6296571540430882,0.1890998327461417,0.6083552740681583,0.4764365835558296,0.0,0.0,0.6531306943375861,0.6083552740681583
OBSEA/2020-08-18.out,0.0864707744038157,0.0,0.2211118031781002,0.0388633816204035,0.2327661413942011,0.0,0.0,0.2629210675884103,0.2099958771334191,0.2404706783942966
OBSEA/2021-01-15.out,0.4288018686596242,0.3480438590308681,0.2602487596946854,0.4247897802851647,0.2758625725040918,0.4288018686596242,0.6398006868522412,0.0,0.353225820071275,0.4288018686596242
